ingredients,cooking_method,cooking_temperature,cooking_duration,storage_temperature,humidity,container_type,preparation_date,safe_hours,risk_level,recommended_max_temp,storage_tips
"lamb,noodles,spinach",grilled,131.76541270640487,28.226487188117254,7.351062569110224,32.22404743834611,plastic,2025-01-08,40.0,high,8.0,Reduce storage temperature; Consider airtight container
"tofu,rice,peppers",roasted,73.36179771317448,45.81441750070109,7.148125035201852,42.24251267900113,metal,2025-01-11,45.2,high,8.0,Reduce storage temperature
"pork,quinoa,broccoli",roasted,183.61056164230334,152.83922417476765,6.383736007140831,71.67817834335986,metal,2025-01-02,46.8,high,8.0,Reduce storage temperature; Control humidity
"pork,quinoa,spinach",grilled,184.11467527924077,35.663801044459106,5.031367277102001,40.392800234926874,metal,2025-01-13,60.6,medium,7.031367277102001,Reduce storage temperature
"beef,noodles,mushrooms",roasted,239.2520167608853,175.64365751891145,4.208102231289648,38.51155597689387,vacuum_sealed,2025-01-18,79.7,low,6.208102231289648,Standard storage adequate
"eggs,noodles,broccoli",stir_fried,71.6877858057882,36.333518404811514,8.03064276777723,52.0176329819528,glass,2025-01-10,40.5,high,8.0,Reduce storage temperature
"fish,pasta,broccoli",stir_fried,151.31602862062044,161.968431697012,5.142538381108724,50.245764174147936,metal,2025-01-09,55.6,medium,7.142538381108724,Reduce storage temperature
"fish,rice,peppers",grilled,179.8697142100833,22.8463342761412,3.213798312603256,67.89046262653316,plastic,2025-01-15,54.4,medium,5.213798312603256,Control humidity; Consider airtight container
"beef,bread,onions",stir_fried,151.6484056893131,136.71596305091202,7.219062809415118,59.136572801345125,glass,2024-12-28,40.3,high,8.0,Reduce storage temperature
"pork,pasta,peppers",steamed,240.44048124129284,131.61382163914175,4.455980949597423,39.08655876723439,ceramic,2025-01-12,70.2,medium,6.455980949597423,Standard storage adequate
"tofu,noodles,mushrooms",stir_fried,202.3077401475968,39.28945505720403,4.328654617753909,79.85390594572618,glass,2025-01-16,51.8,medium,6.328654617753909,Control humidity
"beef,pasta,broccoli",grilled,233.8002463219693,12.845078962194549,7.759266758558204,63.90298244427926,glass,2024-12-26,34.2,high,8.0,Reduce storage temperature; Control humidity
"pork,bread,mushrooms",steamed,216.1917379822289,118.93992636885507,3.179237444565616,59.80526612034875,glass,2025-01-07,86.6,low,5.179237444565616,Standard storage adequate
"tofu,quinoa,carrots",baked,174.23472958644095,109.40223314914326,4.427128713394233,73.64351997852796,ceramic,2025-01-03,45.2,high,6.427128713394233,Control humidity
"chicken,pasta,broccoli",baked,91.9657103751818,43.11554625022775,8.683646108159632,67.69759142524057,glass,2025-01-01,35.6,high,8.0,Reduce storage temperature; Control humidity
"chicken,potatoes,mushrooms",baked,125.96957348154525,81.46855790425538,7.826056486573237,57.94146875905003,plastic,2025-01-22,39.8,high,8.0,Reduce storage temperature; Consider airtight container
"tofu,quinoa,broccoli",roasted,132.64279141659694,71.13603825443778,6.7609137778127755,49.046326070277246,plastic,2025-01-23,61.2,medium,8.0,Reduce storage temperature; Consider airtight container
"fish,noodles,onions",fried,196.65947559374533,169.12450459291964,7.781996372177238,68.66324297928054,glass,2025-01-12,35.9,high,8.0,Reduce storage temperature; Control humidity
"tofu,rice,mushrooms",boiled,75.73645075048071,67.17204736264733,8.39222846169288,38.78105812974303,plastic,2025-01-16,48.8,medium,8.0,Reduce storage temperature; Consider airtight container
"pork,bread,peppers",boiled,243.76468020157995,128.90221804715912,3.077914714016474,74.40824523451073,metal,2025-01-07,60.8,medium,5.077914714016474,Control humidity
"eggs,bread,broccoli",roasted,249.8545227687352,23.674236633223277,2.9962271977715655,61.5007362770776,glass,2025-01-14,57.9,medium,4.9962271977715655,Control humidity
"chicken,pasta,carrots",stir_fried,95.98919374496334,71.3161754403213,5.063572377025559,52.92672495861606,plastic,2025-01-09,52.2,medium,7.063572377025559,Reduce storage temperature; Consider airtight container
"eggs,quinoa,spinach",boiled,167.30390633946038,74.0435799240973,2.438772700577223,64.58915873858079,plastic,2024-12-29,65.1,medium,4.438772700577223,Control humidity; Consider airtight container
"chicken,pasta,carrots",baked,180.21404163923586,23.552370395917862,2.1022125099855673,33.99202180533484,vacuum_sealed,2025-01-18,115.0,low,4.102212509985567,Standard storage adequate
"beef,pasta,spinach",boiled,121.62372976203369,95.13438723911052,4.18471205546827,49.93050999055452,vacuum_sealed,2025-01-03,89.4,low,6.18471205546827,Standard storage adequate
"beef,noodles,spinach",grilled,133.56105179700108,95.44490358744731,9.92873804982554,49.24748143213714,glass,2025-01-21,39.4,high,8.0,Reduce storage temperature
"chicken,rice,carrots",baked,88.96296090466595,67.9986614194699,3.3863459065222177,31.877575188059467,vacuum_sealed,2025-01-23,114.6,low,5.386345906522218,Standard storage adequate
"chicken,rice,onions",stir_fried,152.119775677105,121.9103141341956,7.896364815688463,74.32688811454642,vacuum_sealed,2025-01-14,44.6,high,8.0,Reduce storage temperature; Control humidity
"chicken,potatoes,peppers",grilled,151.62795140080917,56.09679054542237,8.796373495086995,73.35954998561922,metal,2024-12-30,30.5,high,8.0,Reduce storage temperature; Control humidity
"tofu,pasta,mushrooms",boiled,169.75147638676006,146.084395415607,8.877316367386644,43.12632697617516,glass,2025-01-02,50.4,medium,8.0,Reduce storage temperature
"lamb,potatoes,broccoli",roasted,103.27409127462599,174.84535854317676,8.820452178094065,30.11985825241474,glass,2024-12-25,50.9,medium,8.0,Reduce storage temperature
"fish,noodles,mushrooms",fried,80.83588049032099,71.29001977352203,3.8931238713283776,61.894014914735315,plastic,2025-01-22,58.0,medium,5.893123871328378,Control humidity; Consider airtight container
"tofu,pasta,peppers",fried,70.17324912289546,157.67578773316106,3.621043698381367,36.66839676194997,ceramic,2025-01-20,69.8,medium,5.621043698381367,Standard storage adequate
"pork,potatoes,peppers",boiled,187.17348024102137,173.26697629418658,9.788136720554466,78.79026488164823,vacuum_sealed,2024-12-25,51.4,medium,8.0,Reduce storage temperature; Control humidity
"beef,potatoes,onions",steamed,229.493850163753,170.36142785131113,8.22843573541771,42.58776115009138,plastic,2025-01-19,54.0,medium,8.0,Reduce storage temperature; Consider airtight container
"lamb,pasta,peppers",fried,231.55630100956992,51.19904656074841,5.138216241257828,31.779413492656513,glass,2025-01-02,65.1,medium,7.138216241257828,Reduce storage temperature
"tofu,quinoa,carrots",grilled,189.20894719989099,100.43216975708708,2.043866153462619,58.13309227145702,vacuum_sealed,2025-01-12,80.0,low,4.043866153462619,Standard storage adequate
"chicken,pasta,carrots",roasted,104.73424344702299,38.65563244116522,2.6952383802544624,40.162024309294736,ceramic,2025-01-16,64.0,medium,4.695238380254462,Standard storage adequate
"fish,potatoes,spinach",steamed,66.57268014675924,158.66941224971504,4.075576911011807,64.44644741134826,metal,2025-01-19,65.0,medium,6.075576911011807,Control humidity
"tofu,bread,mushrooms",grilled,180.6827154987916,55.20388616046946,5.904140426693164,40.580072470335026,metal,2025-01-18,63.3,medium,7.904140426693164,Reduce storage temperature
"pork,quinoa,peppers",stir_fried,90.09742302960649,57.872796383904365,2.2902544923910435,30.35064171639732,plastic,2025-01-05,67.1,medium,4.2902544923910435,Consider airtight container
"tofu,potatoes,spinach",stir_fried,136.75175216098302,121.59776073360332,5.6656315510893185,61.646301955531186,vacuum_sealed,2024-12-30,57.9,medium,7.6656315510893185,Reduce storage temperature; Control humidity
"lamb,noodles,spinach",grilled,62.266164963653885,66.01726121069314,2.897917925293469,78.66935456202101,glass,2025-01-10,58.0,medium,4.897917925293469,Control humidity
"beef,noodles,broccoli",grilled,147.58657633110556,25.265120131337063,4.504210958177195,63.92203290579394,ceramic,2025-01-23,45.0,high,6.504210958177195,Control humidity
"tofu,rice,carrots",grilled,208.99201577843922,38.95564302507454,6.2426449051462125,59.53703782600013,glass,2024-12-26,62.6,medium,8.0,Reduce storage temperature
"pork,quinoa,carrots",steamed,95.43318224579866,22.677999877367625,6.038322485120808,35.70329765183041,glass,2025-01-19,89.3,low,8.0,Reduce storage temperature
"pork,quinoa,onions",baked,88.00253242075232,100.61625171756211,2.859734252811693,47.94447255115273,vacuum_sealed,2025-01-10,89.3,low,4.859734252811693,Standard storage adequate
"beef,bread,spinach",grilled,226.37913713520703,57.52982925136657,7.635046883923321,79.81367135546685,ceramic,2025-01-01,31.6,high,8.0,Reduce storage temperature; Control humidity
"lamb,quinoa,spinach",roasted,226.06991655644356,123.04465603700424,4.302112852048921,73.09167007514047,glass,2024-12-30,50.0,medium,6.302112852048921,Control humidity
"fish,pasta,spinach",steamed,105.61483680617991,109.64932498912276,9.026130075393857,65.2731056659861,glass,2025-01-09,47.4,high,8.0,Reduce storage temperature; Control humidity
"beef,bread,onions",roasted,133.92597822576897,97.22475966239543,2.904826728548704,68.57721765514995,vacuum_sealed,2025-01-23,79.4,low,4.904826728548704,Control humidity
"lamb,bread,onions",stir_fried,156.55887858046435,12.469579311006957,9.579962023589527,70.91545279138654,plastic,2024-12-29,31.7,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"eggs,bread,broccoli",boiled,211.54381823466804,33.09435158822593,4.278533121199187,42.79613573784476,metal,2025-01-08,66.1,medium,6.278533121199187,Standard storage adequate
"chicken,quinoa,mushrooms",boiled,120.8968617563927,69.72753711286526,7.851050833905194,54.02727037426696,vacuum_sealed,2025-01-23,61.4,medium,8.0,Reduce storage temperature
"pork,noodles,peppers",stir_fried,122.04668156443017,121.89280061404183,3.806006128287037,44.8183150282631,ceramic,2025-01-16,57.9,medium,5.806006128287037,Standard storage adequate
"lamb,potatoes,spinach",baked,242.03687853578268,107.91944173961757,2.1900932530685813,54.65741519843604,ceramic,2025-01-03,63.1,medium,4.190093253068581,Standard storage adequate
"tofu,quinoa,peppers",fried,71.06787267320499,55.3963819795729,5.620171453470446,68.53308992684929,vacuum_sealed,2025-01-09,57.5,medium,7.620171453470446,Reduce storage temperature; Control humidity
"eggs,rice,carrots",stir_fried,241.73063560808313,176.2588023061484,9.575825725024078,56.31446727256437,glass,2025-01-18,46.8,high,8.0,Reduce storage temperature
"beef,quinoa,carrots",roasted,246.34937397279438,26.71561071521872,8.399790809442823,30.279325946677112,ceramic,2025-01-19,38.3,high,8.0,Reduce storage temperature
"pork,quinoa,carrots",baked,100.21427130394207,39.48758374695226,7.337440441600085,31.869931955655353,vacuum_sealed,2025-01-19,69.2,medium,8.0,Reduce storage temperature
"chicken,rice,peppers",boiled,79.150361186987,153.36028587877644,8.733155357497854,76.55716516010698,metal,2025-01-13,40.7,high,8.0,Reduce storage temperature; Control humidity
"eggs,pasta,onions",fried,201.32637398601995,99.1254062363551,8.293202512988515,49.14485679476429,ceramic,2025-01-03,37.8,high,8.0,Reduce storage temperature
"eggs,rice,onions",baked,182.5783315531242,132.0245355242252,9.160743049825665,45.05885339290032,vacuum_sealed,2025-01-09,57.5,medium,8.0,Reduce storage temperature
"pork,bread,mushrooms",fried,136.78736133014178,92.45258093861337,7.111886369108194,43.07590582631468,ceramic,2025-01-20,35.0,high,8.0,Reduce storage temperature
"chicken,noodles,spinach",boiled,165.91568816700186,156.05894104449865,6.79576102222525,73.43209521501717,glass,2024-12-28,59.2,medium,8.0,Reduce storage temperature; Control humidity
"fish,noodles,onions",baked,230.06526448576932,136.30125820972694,3.509850002834834,67.59044335971947,plastic,2025-01-16,55.2,medium,5.509850002834834,Control humidity; Consider airtight container
"tofu,quinoa,carrots",stir_fried,112.38097919326854,150.01426591006313,3.9741976800389844,37.340784795350615,glass,2025-01-04,86.7,low,5.974197680038984,Standard storage adequate
"eggs,noodles,peppers",baked,98.66755334432582,170.6727060512079,5.151417345052535,52.764892960679376,metal,2025-01-07,69.2,medium,7.151417345052535,Reduce storage temperature
"lamb,quinoa,peppers",stir_fried,95.11521824468245,173.41214772570467,6.586748483606817,51.48924978319651,vacuum_sealed,2024-12-31,78.9,low,8.0,Reduce storage temperature
"lamb,quinoa,broccoli",grilled,71.63570951992921,55.30068242737662,8.542490469377881,58.81348557292776,glass,2025-01-14,43.9,high,8.0,Reduce storage temperature
"pork,bread,mushrooms",baked,168.41592636887935,44.74493521588567,9.093867859002959,75.14601946688143,ceramic,2025-01-04,30.6,high,8.0,Reduce storage temperature; Control humidity
"chicken,rice,spinach",boiled,248.26038028087257,126.11572420050207,2.4883411700059845,70.93257032933377,plastic,2025-01-18,66.1,medium,4.4883411700059845,Control humidity; Consider airtight container
"beef,bread,carrots",boiled,79.72294709430042,171.93344140039335,3.716425203294862,46.68849012180911,plastic,2025-01-05,75.4,low,5.716425203294862,Consider airtight container
"eggs,rice,spinach",boiled,164.85690605512542,144.1347293285313,4.892814905839098,67.25196313605147,glass,2025-01-12,61.1,medium,6.892814905839098,Control humidity
"lamb,quinoa,broccoli",fried,85.21958998788335,137.6347142818389,9.289561521397697,75.84587097979667,ceramic,2025-01-07,31.8,high,8.0,Reduce storage temperature; Control humidity
"eggs,potatoes,peppers",boiled,82.53641459503723,54.05567899048355,8.3904970218816,47.98671424020796,plastic,2024-12-25,44.2,high,8.0,Reduce storage temperature; Consider airtight container
"fish,pasta,broccoli",grilled,177.63375921429017,130.873732571348,7.918652150400741,50.983792888747715,metal,2025-01-04,39.7,high,8.0,Reduce storage temperature
"chicken,quinoa,mushrooms",boiled,148.97379987858315,15.348367226766957,3.5376307845777193,55.933701937589476,glass,2025-01-12,83.8,low,5.537630784577719,Standard storage adequate
"fish,potatoes,spinach",stir_fried,63.048090704745896,120.59996170109969,8.222691250890819,47.743642011706896,glass,2025-01-09,40.3,high,8.0,Reduce storage temperature
"chicken,pasta,onions",boiled,181.31183968621195,49.30057467989195,7.131502133538318,70.82387532013333,vacuum_sealed,2025-01-10,44.4,high,8.0,Reduce storage temperature; Control humidity
"tofu,pasta,mushrooms",grilled,217.80607398407022,51.94470719975147,8.68222787174507,70.30770159169917,metal,2025-01-18,30.1,high,8.0,Reduce storage temperature; Control humidity
"pork,rice,spinach",steamed,203.56247260830935,135.3351416590715,4.045878269119233,49.00060639146707,vacuum_sealed,2025-01-03,98.9,low,6.045878269119233,Standard storage adequate
"pork,potatoes,carrots",roasted,205.72716196754783,113.1945083433919,3.0730694849842983,47.52998507029626,glass,2025-01-05,78.9,low,5.073069484984298,Standard storage adequate
"lamb,potatoes,spinach",fried,160.5635918060134,126.67024794055209,3.3980565453666447,65.18581366279295,glass,2025-01-20,63.2,medium,5.398056545366645,Control humidity
"chicken,potatoes,mushrooms",boiled,189.89242851055863,103.68253009624745,4.696717734536021,59.643441592491385,vacuum_sealed,2025-01-17,86.3,low,6.696717734536021,Standard storage adequate
"tofu,noodles,onions",roasted,105.38324011604196,118.48135284833808,7.491378610128914,60.386489820187876,vacuum_sealed,2025-01-01,47.6,high,8.0,Reduce storage temperature; Control humidity
"fish,noodles,spinach",fried,228.97935391892142,93.58409157479062,6.806744077845719,64.30318740886047,ceramic,2025-01-14,48.2,medium,8.0,Reduce storage temperature; Control humidity
"lamb,bread,onions",grilled,63.09273485076514,41.87916719221503,3.4073272271553696,50.53599732655748,vacuum_sealed,2025-01-04,82.2,low,5.40732722715537,Standard storage adequate
